synopsis,"Synopsis is a noun meaning summary. Instead of reciting every line of the Shakespeare play you were assigned to read over the weekend, it might be more helpful for your classmates if you give them a synopsis of what happened.",
degeneration,Degeneration is a process of decline. Anything that’s getting worse is going through degeneration. A grand old mansion that’s now abandoned and covered with weeds is in a state of degeneration.,
virile,"You'll often hear the word virile referring to a manly, powerful man, because the word means having physical strength and other typical masculine qualities.",
persnickety,"Persnickety is a lively, fancy word for “fussy.” If you've sent your salad back to the kitchen three times, you might be a persnickety eater.",
meticulous,"People who are meticulous can be pretty annoying, what with their extreme attention to detail. But if that person is, say, your surgeon or your accountant, you'll want them to be meticulous.",
suave,"To be suave is to be smooth, polite, a little bit cool with a splash of lime. Men can be suave and debonair, especially the ones riding horses on the covers of Romance novels.",
contentious,"A contentious issue is one that people are likely to argue about, and a contentious person is someone who likes to argue or fight.",
debasement,being mixed with extraneous material, the product of adulterating
diversion,"A diversion can be something that takes you off the course you are on, like a detour while you are traveling, or a game of tennis that takes you away from the stress of work.",
disapprobation,"If you show up for Thanksgiving dinner an hour late and covered in mud from a tag football game, your parents will give you a look of disapprobation. This means they seriously disapprove of your actions, despite the fact that you scored the winning touchdown.",
submission,"If a teacher asks for your submission, she might want you to obey her every command like a drone or, on the other hand, she may want just you to turn something in for her approval.",
modicum,"If you want to describe a small amount of something, try modicum. If you have a modicum of interest in something, you are a little bit interested.",
maverick,"A maverick is a rebel, someone who shows a lot of independence. A maverick on a motorcycle might blaze his own trail, or show a maverick touch in a rough sport by wearing a helmet with the word ""Mom"" inside a heart.",
dystopia,"A dystopia is a fictional world where people live under a highly controlled, totalitarian system. In his novel ""Brave New World,"" Aldous Huxley created a dystopia where individual identity is suppressed and families no longer exist. Yep, it’s pretty scary.",
arbiter,"An arbiter is someone selected to judge and settle a dispute.  When Doc and Grumpy disagreed over whose turn it was to stay late at the mine, they chose Snow White as an arbiter.",
fiduciary,A fiduciary is a person who holds assets in trust for someone else. That person has a fiduciary duty to take care of the money.,
